date,tmin,tmax,station,period
1987-03-30,-2.82,3.19,East_Germany,historical_1981_2010
1987-03-31,4.83,9.43,East_Germany,historical_1981_2010
1987-04-01,1.2,8.29,East_Germany,historical_1981_2010
1987-04-02,4.84,9.6,East_Germany,historical_1981_2010
1987-04-03,2.85,8.48,East_Germany,historical_1981_2010
1987-04-04,3.78,8.68,East_Germany,historical_1981_2010
1987-04-05,3.52,8.92,East_Germany,historical_1981_2010
1987-04-06,4.09,10.13,East_Germany,historical_1981_2010
1987-04-07,7.8,13.44,East_Germany,historical_1981_2010
1987-04-08,4.56,11.57,East_Germany,historical_1981_2010
1987-04-09,-0.26,6.05,East_Germany,historical_1981_2010
1987-04-10,4.44,10.25,East_Germany,historical_1981_2010
1987-04-11,5.95,12.05,East_Germany,historical_1981_2010
1987-04-12,5.71,12.93,East_Germany,historical_1981_2010
1987-04-13,2.59,9.6,East_Germany,historical_1981_2010
1987-04-14,6.92,12.33,East_Germany,historical_1981_2010
1987-04-15,6.42,12.23,East_Germany,historical_1981_2010
1987-04-16,9.59,16.36,East_Germany,historical_1981_2010
1987-04-17,2.84,9.55,East_Germany,historical_1981_2010
1987-04-18,4.08,9.72,East_Germany,historical_1981_2010
1987-04-19,3.97,11.08,East_Germany,historical_1981_2010
1987-04-20,4.41,10.25,East_Germany,historical_1981_2010
1987-04-21,2.87,10.5,East_Germany,historical_1981_2010
1987-04-22,-0.57,6.48,East_Germany,historical_1981_2010
1987-04-23,5.16,10.92,East_Germany,historical_1981_2010
1987-04-24,6.79,13.07,East_Germany,historical_1981_2010
1987-04-25,5.16,11.46,East_Germany,historical_1981_2010
1987-04-26,10.16,17.06,East_Germany,historical_1981_2010
1987-04-27,6.45,13.1,East_Germany,historical_1981_2010
1987-04-28,9.69,15.62,East_Germany,historical_1981_2010
1987-04-29,7.8,13.57,East_Germany,historical_1981_2010
1987-04-30,8.39,15.75,East_Germany,historical_1981_2010
1987-05-01,7.52,14.71,East_Germany,historical_1981_2010
1987-05-02,10.06,17.15,East_Germany,historical_1981_2010
1987-05-03,7.42,14.67,East_Germany,historical_1981_2010
1987-05-04,8.87,15.45,East_Germany,historical_1981_2010
1987-05-05,8.45,15.71,East_Germany,historical_1981_2010
1987-05-06,6.31,15.49,East_Germany,historical_1981_2010
1987-05-07,8.49,16.61,East_Germany,historical_1981_2010
1987-05-08,13.09,20.08,East_Germany,historical_1981_2010
1987-05-09,8.1,14.93,East_Germany,historical_1981_2010
1987-05-10,10.66,15.66,East_Germany,historical_1981_2010
1987-05-11,11.02,19.2,East_Germany,historical_1981_2010
1987-05-12,11.05,19.04,East_Germany,historical_1981_2010
1987-05-13,9.39,16.34,East_Germany,historical_1981_2010
1987-05-14,4.88,11.16,East_Germany,historical_1981_2010
1987-05-15,11.03,17.57,East_Germany,historical_1981_2010
1987-05-16,4.81,12.66,East_Germany,historical_1981_2010
1987-05-17,12.94,20.4,East_Germany,historical_1981_2010
1987-05-18,10.06,18.17,East_Germany,historical_1981_2010
1987-05-19,12.21,19.87,East_Germany,historical_1981_2010
1987-05-20,8.02,16.43,East_Germany,historical_1981_2010
1987-05-21,7.06,15.01,East_Germany,historical_1981_2010
1987-05-22,10.84,19.2,East_Germany,historical_1981_2010
1987-05-23,11.55,17.6,East_Germany,historical_1981_2010
1987-05-24,10.4,17.17,East_Germany,historical_1981_2010
1987-05-25,11.42,18.91,East_Germany,historical_1981_2010
1987-05-26,16.63,25.31,East_Germany,historical_1981_2010
1987-05-27,12.4,21.75,East_Germany,historical_1981_2010
1987-05-28,13.82,21.57,East_Germany,historical_1981_2010
1987-05-29,13.72,21.13,East_Germany,historical_1981_2010
1987-05-30,15.74,22.11,East_Germany,historical_1981_2010
1987-05-31,11.25,19.9,East_Germany,historical_1981_2010
1987-06-01,8.04,15.59,East_Germany,historical_1981_2010
1987-06-02,10.7,21.08,East_Germany,historical_1981_2010
1987-06-03,14.42,21.87,East_Germany,historical_1981_2010
1987-06-04,9.68,19.43,East_Germany,historical_1981_2010
1987-06-05,12.02,20.72,East_Germany,historical_1981_2010
1987-06-06,11.78,19.09,East_Germany,historical_1981_2010
1987-06-07,16.02,24.35,East_Germany,historical_1981_2010
1987-06-08,14.35,23.14,East_Germany,historical_1981_2010
1987-06-09,14.67,22.69,East_Germany,historical_1981_2010
1987-06-10,14.31,23.2,East_Germany,historical_1981_2010
1987-06-11,13.06,21.96,East_Germany,historical_1981_2010
1987-06-12,13.76,22.5,East_Germany,historical_1981_2010
1987-06-13,11.22,19.5,East_Germany,historical_1981_2010
1987-06-14,9.7,17.07,East_Germany,historical_1981_2010
1987-06-15,14.28,22.55,East_Germany,historical_1981_2010
1987-06-16,14.65,23.15,East_Germany,historical_1981_2010
1987-06-17,17.44,24.31,East_Germany,historical_1981_2010
1987-06-18,17.49,26.02,East_Germany,historical_1981_2010
1987-06-19,17.7,26.03,East_Germany,historical_1981_2010
1987-06-20,12.89,20.28,East_Germany,historical_1981_2010
1987-06-21,13.95,22.14,East_Germany,historical_1981_2010
1987-06-22,15.79,24.01,East_Germany,historical_1981_2010
1987-06-23,19.3,29.32,East_Germany,historical_1981_2010
1987-06-24,17.86,26.54,East_Germany,historical_1981_2010
1987-06-25,16.87,26.21,East_Germany,historical_1981_2010
1987-06-26,14.25,22.69,East_Germany,historical_1981_2010
1987-06-27,13.99,21.04,East_Germany,historical_1981_2010
1987-06-28,16.57,25.66,East_Germany,historical_1981_2010
1987-06-29,13.21,21.25,East_Germany,historical_1981_2010
1987-06-30,14.97,23.28,East_Germany,historical_1981_2010
1987-07-01,15.58,23.34,East_Germany,historical_1981_2010
1987-07-02,18.79,27.45,East_Germany,historical_1981_2010
1987-07-03,14.37,23.84,East_Germany,historical_1981_2010
1987-07-04,10.11,19.48,East_Germany,historical_1981_2010
1987-07-05,16.09,25.99,East_Germany,historical_1981_2010
1987-07-06,13.56,23.59,East_Germany,historical_1981_2010
1987-07-07,16.68,23.7,East_Germany,historical_1981_2010
1987-07-08,16.12,23.83,East_Germany,historical_1981_2010
1987-07-09,16.02,23.24,East_Germany,historical_1981_2010
1987-07-10,17.33,26.51,East_Germany,historical_1981_2010
1987-07-11,13.02,21.15,East_Germany,historical_1981_2010
1987-07-12,15.11,23.41,East_Germany,historical_1981_2010
1987-07-13,17.56,26.08,East_Germany,historical_1981_2010
1987-07-14,14.63,23.63,East_Germany,historical_1981_2010
1987-07-15,13.32,20.83,East_Germany,historical_1981_2010
1987-07-16,18.04,25.73,East_Germany,historical_1981_2010
1987-07-17,18.52,27.22,East_Germany,historical_1981_2010
1987-07-18,15.6,25.26,East_Germany,historical_1981_2010
1987-07-19,12.09,20.77,East_Germany,historical_1981_2010
1987-07-20,18.01,26.08,East_Germany,historical_1981_2010
1987-07-21,13.6,20.58,East_Germany,historical_1981_2010
1987-07-22,16.5,25.96,East_Germany,historical_1981_2010
1987-07-23,14.67,22.78,East_Germany,historical_1981_2010
1987-07-24,14.27,22.04,East_Germany,historical_1981_2010
1987-07-25,16.0,23.32,East_Germany,historical_1981_2010
1987-07-26,16.43,23.96,East_Germany,historical_1981_2010
1987-07-27,15.27,23.18,East_Germany,historical_1981_2010
1987-07-28,17.56,26.04,East_Germany,historical_1981_2010
1987-07-29,15.76,23.46,East_Germany,historical_1981_2010
1987-07-30,18.18,26.99,East_Germany,historical_1981_2010
1987-07-31,16.87,25.33,East_Germany,historical_1981_2010
1987-08-01,13.8,24.23,East_Germany,historical_1981_2010
1987-08-02,15.0,22.27,East_Germany,historical_1981_2010
1987-08-03,12.58,21.34,East_Germany,historical_1981_2010
1987-08-04,16.62,25.37,East_Germany,historical_1981_2010
1987-08-05,15.71,23.49,East_Germany,historical_1981_2010
1987-08-06,10.99,19.66,East_Germany,historical_1981_2010
1987-08-07,14.53,23.73,East_Germany,historical_1981_2010
1987-08-08,13.99,22.64,East_Germany,historical_1981_2010
1987-08-09,18.63,28.3,East_Germany,historical_1981_2010
1987-08-10,13.12,19.93,East_Germany,historical_1981_2010
1987-08-11,13.09,20.94,East_Germany,historical_1981_2010
1987-08-12,17.46,27.16,East_Germany,historical_1981_2010
1987-08-13,18.15,27.38,East_Germany,historical_1981_2010
1987-08-14,13.83,22.74,East_Germany,historical_1981_2010
1987-08-15,13.72,23.18,East_Germany,historical_1981_2010
1987-08-16,17.54,24.45,East_Germany,historical_1981_2010
1987-08-17,10.2,19.27,East_Germany,historical_1981_2010
1987-08-18,11.0,20.27,East_Germany,historical_1981_2010
1987-08-19,14.94,22.8,East_Germany,historical_1981_2010
1987-08-20,17.39,27.87,East_Germany,historical_1981_2010
1987-08-21,14.11,22.62,East_Germany,historical_1981_2010
1987-08-22,16.11,22.69,East_Germany,historical_1981_2010
1987-08-23,17.16,25.78,East_Germany,historical_1981_2010
1987-08-24,19.56,27.28,East_Germany,historical_1981_2010
1987-08-25,13.08,22.28,East_Germany,historical_1981_2010
1987-08-26,14.41,23.09,East_Germany,historical_1981_2010
1987-08-27,18.63,26.38,East_Germany,historical_1981_2010
1987-08-28,10.67,20.07,East_Germany,historical_1981_2010
1987-08-29,16.15,25.08,East_Germany,historical_1981_2010
1987-08-30,12.46,19.94,East_Germany,historical_1981_2010
1987-08-31,14.43,22.44,East_Germany,historical_1981_2010
1987-09-01,13.33,21.84,East_Germany,historical_1981_2010
1987-09-02,12.07,19.85,East_Germany,historical_1981_2010
1987-09-03,11.89,19.67,East_Germany,historical_1981_2010
1987-09-04,14.27,22.32,East_Germany,historical_1981_2010
1987-09-05,16.11,23.24,East_Germany,historical_1981_2010
1987-09-06,14.09,20.27,East_Germany,historical_1981_2010
1987-09-07,13.4,21.52,East_Germany,historical_1981_2010
1987-09-08,15.22,21.53,East_Germany,historical_1981_2010
1987-09-09,11.45,18.53,East_Germany,historical_1981_2010
1987-09-10,15.23,21.66,East_Germany,historical_1981_2010
1987-09-11,15.21,21.71,East_Germany,historical_1981_2010
1987-09-12,18.0,26.12,East_Germany,historical_1981_2010
1987-09-13,11.86,19.44,East_Germany,historical_1981_2010
1987-09-14,11.57,19.08,East_Germany,historical_1981_2010
1987-09-15,14.43,21.07,East_Germany,historical_1981_2010
1987-09-16,14.13,21.26,East_Germany,historical_1981_2010
1987-09-17,10.73,18.66,East_Germany,historical_1981_2010
1987-09-18,11.03,18.58,East_Germany,historical_1981_2010
1987-09-19,12.52,20.74,East_Germany,historical_1981_2010
1987-09-20,9.44,17.74,East_Germany,historical_1981_2010
1987-09-21,10.65,17.94,East_Germany,historical_1981_2010
1987-09-22,12.19,18.17,East_Germany,historical_1981_2010
1987-09-23,13.5,20.32,East_Germany,historical_1981_2010
1987-09-24,9.72,17.03,East_Germany,historical_1981_2010
1987-09-25,7.23,13.97,East_Germany,historical_1981_2010
1987-09-26,7.03,13.51,East_Germany,historical_1981_2010
1987-09-27,7.8,15.15,East_Germany,historical_1981_2010
1987-09-28,6.58,15.78,East_Germany,historical_1981_2010
1987-09-29,10.02,16.85,East_Germany,historical_1981_2010
1987-09-30,7.49,14.67,East_Germany,historical_1981_2010
1987-10-01,8.87,14.97,East_Germany,historical_1981_2010
1987-10-02,7.53,15.64,East_Germany,historical_1981_2010
1987-10-03,8.22,15.99,East_Germany,historical_1981_2010
1987-10-04,11.78,19.46,East_Germany,historical_1981_2010
1987-10-05,10.0,18.09,East_Germany,historical_1981_2010
1987-10-06,9.19,15.81,East_Germany,historical_1981_2010
1987-10-07,7.96,14.65,East_Germany,historical_1981_2010
1987-10-08,7.05,15.3,East_Germany,historical_1981_2010
1987-10-09,8.9,16.26,East_Germany,historical_1981_2010
1987-10-10,10.41,15.45,East_Germany,historical_1981_2010
1987-10-11,6.03,13.17,East_Germany,historical_1981_2010
1987-10-12,8.25,14.53,East_Germany,historical_1981_2010
1987-10-13,3.14,10.56,East_Germany,historical_1981_2010
1987-10-14,7.87,14.86,East_Germany,historical_1981_2010
1987-10-15,9.71,14.95,East_Germany,historical_1981_2010
1987-10-16,6.54,13.35,East_Germany,historical_1981_2010
1987-10-17,10.79,17.51,East_Germany,historical_1981_2010
1987-10-18,4.89,11.69,East_Germany,historical_1981_2010
1987-10-19,6.93,13.87,East_Germany,historical_1981_2010
1987-10-20,5.85,13.49,East_Germany,historical_1981_2010
1987-10-21,5.97,12.7,East_Germany,historical_1981_2010
1987-10-22,5.92,12.3,East_Germany,historical_1981_2010
1987-10-23,5.76,13.0,East_Germany,historical_1981_2010
1987-10-24,6.7,14.77,East_Germany,historical_1981_2010
1987-10-25,8.16,15.14,East_Germany,historical_1981_2010
1987-10-26,5.37,11.74,East_Germany,historical_1981_2010
1987-10-27,6.81,13.33,East_Germany,historical_1981_2010
1987-10-28,3.52,9.86,East_Germany,historical_1981_2010
1987-10-29,6.52,12.63,East_Germany,historical_1981_2010
1987-10-30,2.27,10.07,East_Germany,historical_1981_2010
1987-10-31,7.15,12.58,East_Germany,historical_1981_2010
1987-11-01,8.56,15.48,East_Germany,historical_1981_2010
1987-11-02,4.0,9.85,East_Germany,historical_1981_2010
1987-11-03,0.02,4.75,East_Germany,historical_1981_2010
1987-11-04,2.78,8.51,East_Germany,historical_1981_2010
1987-11-05,6.49,11.89,East_Germany,historical_1981_2010
1987-11-06,4.44,10.7,East_Germany,historical_1981_2010
1987-11-07,3.82,9.66,East_Germany,historical_1981_2010
1987-11-08,5.68,10.6,East_Germany,historical_1981_2010
1987-11-09,3.41,10.29,East_Germany,historical_1981_2010
1987-11-10,4.93,11.47,East_Germany,historical_1981_2010
1987-11-11,3.94,10.84,East_Germany,historical_1981_2010
1987-11-12,5.57,11.36,East_Germany,historical_1981_2010
1987-11-13,3.07,8.6,East_Germany,historical_1981_2010
1987-11-14,3.76,9.84,East_Germany,historical_1981_2010
1987-11-15,1.56,6.58,East_Germany,historical_1981_2010
1987-11-16,0.49,6.05,East_Germany,historical_1981_2010
1987-11-17,5.29,10.58,East_Germany,historical_1981_2010
1987-11-18,2.51,6.74,East_Germany,historical_1981_2010
1987-11-19,2.95,8.41,East_Germany,historical_1981_2010
1987-11-20,1.59,6.56,East_Germany,historical_1981_2010
1987-11-21,-0.14,4.96,East_Germany,historical_1981_2010
1987-11-22,0.71,6.27,East_Germany,historical_1981_2010
1987-11-23,3.19,9.44,East_Germany,historical_1981_2010
1987-11-24,2.03,6.55,East_Germany,historical_1981_2010
1987-11-25,-3.09,1.82,East_Germany,historical_1981_2010
1987-11-26,0.08,4.61,East_Germany,historical_1981_2010
1987-11-27,4.15,8.59,East_Germany,historical_1981_2010
1987-11-28,-0.29,4.32,East_Germany,historical_1981_2010
1987-11-29,-3.92,0.97,East_Germany,historical_1981_2010
1987-11-30,3.37,8.87,East_Germany,historical_1981_2010
1987-12-01,0.8,6.05,East_Germany,historical_1981_2010
1987-12-02,-0.37,3.75,East_Germany,historical_1981_2010
1987-12-03,-2.09,3.89,East_Germany,historical_1981_2010
1987-12-04,0.97,6.64,East_Germany,historical_1981_2010
1987-12-05,-1.84,2.33,East_Germany,historical_1981_2010
1987-12-06,0.73,6.57,East_Germany,historical_1981_2010
1987-12-07,-0.32,4.78,East_Germany,historical_1981_2010
1987-12-08,-0.88,3.81,East_Germany,historical_1981_2010
1987-12-09,-1.42,3.66,East_Germany,historical_1981_2010
1987-12-10,-2.06,2.69,East_Germany,historical_1981_2010
1987-12-11,0.15,5.33,East_Germany,historical_1981_2010
1987-12-12,-3.84,1.03,East_Germany,historical_1981_2010
1987-12-13,-5.34,-0.91,East_Germany,historical_1981_2010
1987-12-14,-0.3,3.2,East_Germany,historical_1981_2010
1987-12-15,-1.18,3.9,East_Germany,historical_1981_2010
1987-12-16,-1.24,3.09,East_Germany,historical_1981_2010
1987-12-17,-1.97,3.27,East_Germany,historical_1981_2010
1987-12-18,-3.48,1.5,East_Germany,historical_1981_2010
1987-12-19,-0.93,3.37,East_Germany,historical_1981_2010
1987-12-20,-3.32,2.06,East_Germany,historical_1981_2010
1987-12-21,-4.02,0.68,East_Germany,historical_1981_2010
1987-12-22,-3.73,0.92,East_Germany,historical_1981_2010
1987-12-23,1.19,5.59,East_Germany,historical_1981_2010
1987-12-24,-7.51,-1.67,East_Germany,historical_1981_2010
1987-12-25,-1.95,1.96,East_Germany,historical_1981_2010
1987-12-26,-6.77,-2.56,East_Germany,historical_1981_2010
1987-12-27,-3.2,0.3,East_Germany,historical_1981_2010
1987-12-28,-4.73,0.29,East_Germany,historical_1981_2010
1987-12-29,-7.75,-3.79,East_Germany,historical_1981_2010
1987-12-30,-2.67,1.36,East_Germany,historical_1981_2010
1987-12-31,-4.34,-0.35,East_Germany,historical_1981_2010
1988-01-01,-8.25,-3.82,East_Germany,historical_1981_2010
1988-01-02,-1.68,1.82,East_Germany,historical_1981_2010
1988-01-03,-0.5,3.0,East_Germany,historical_1981_2010
1988-01-04,-1.06,3.67,East_Germany,historical_1981_2010
1988-01-05,-2.88,0.62,East_Germany,historical_1981_2010
1988-01-06,-4.36,0.67,East_Germany,historical_1981_2010
1988-01-07,-2.0,3.58,East_Germany,historical_1981_2010
1988-01-08,-0.61,3.59,East_Germany,historical_1981_2010
1988-01-09,-2.39,2.97,East_Germany,historical_1981_2010
1988-01-10,-6.26,-1.96,East_Germany,historical_1981_2010
1988-01-11,-4.55,1.04,East_Germany,historical_1981_2010
1988-01-12,-3.26,0.68,East_Germany,historical_1981_2010
1988-01-13,-7.8,-4.3,East_Germany,historical_1981_2010
1988-01-14,-3.41,0.83,East_Germany,historical_1981_2010
1988-01-15,-0.36,5.3,East_Germany,historical_1981_2010
1988-01-16,-3.35,1.38,East_Germany,historical_1981_2010
1988-01-17,-1.2,2.69,East_Germany,historical_1981_2010
1988-01-18,-4.26,0.3,East_Germany,historical_1981_2010
1988-01-19,-5.07,0.01,East_Germany,historical_1981_2010
1988-01-20,-3.7,0.53,East_Germany,historical_1981_2010
1988-01-21,-7.31,-0.9,East_Germany,historical_1981_2010
1988-01-22,-6.37,-2.47,East_Germany,historical_1981_2010
1988-01-23,-2.29,2.82,East_Germany,historical_1981_2010
1988-01-24,-1.97,2.95,East_Germany,historical_1981_2010
1988-01-25,-6.34,-2.59,East_Germany,historical_1981_2010
1988-01-26,-2.33,1.65,East_Germany,historical_1981_2010
1988-01-27,-5.11,0.03,East_Germany,historical_1981_2010
1988-01-28,-3.85,0.6,East_Germany,historical_1981_2010
1988-01-29,-3.66,0.95,East_Germany,historical_1981_2010
1988-01-30,-1.96,1.54,East_Germany,historical_1981_2010
1988-01-31,-4.54,0.35,East_Germany,historical_1981_2010
1988-02-01,-1.58,3.02,East_Germany,historical_1981_2010
1988-02-02,-3.72,0.61,East_Germany,historical_1981_2010
1988-02-03,-3.19,1.48,East_Germany,historical_1981_2010
1988-02-04,-5.91,-1.84,East_Germany,historical_1981_2010
1988-02-05,0.48,4.42,East_Germany,historical_1981_2010
1988-02-06,-3.16,1.07,East_Germany,historical_1981_2010
1988-02-07,-2.52,1.55,East_Germany,historical_1981_2010
1988-02-08,-8.4,-2.21,East_Germany,historical_1981_2010
1988-02-09,-6.2,-1.0,East_Germany,historical_1981_2010
1988-02-10,-1.06,2.64,East_Germany,historical_1981_2010
1988-02-11,-4.21,1.92,East_Germany,historical_1981_2010
1988-02-12,-7.78,-3.62,East_Germany,historical_1981_2010
1988-02-13,-1.7,2.85,East_Germany,historical_1981_2010
1988-02-14,-5.31,-0.05,East_Germany,historical_1981_2010
1988-02-15,-0.24,3.26,East_Germany,historical_1981_2010
1988-02-16,-3.76,0.63,East_Germany,historical_1981_2010
1988-02-17,-2.94,1.2,East_Germany,historical_1981_2010
1988-02-18,-1.12,3.66,East_Germany,historical_1981_2010
1988-02-19,-5.47,-0.54,East_Germany,historical_1981_2010
1988-02-20,-5.41,-0.82,East_Germany,historical_1981_2010
1988-02-21,-3.64,0.94,East_Germany,historical_1981_2010
1988-02-22,-1.87,3.68,East_Germany,historical_1981_2010
1988-02-23,-6.01,-1.05,East_Germany,historical_1981_2010
1988-02-24,-6.52,-1.74,East_Germany,historical_1981_2010
1988-02-25,-1.24,3.65,East_Germany,historical_1981_2010
1988-02-26,-4.81,1.45,East_Germany,historical_1981_2010
1988-02-27,-3.6,1.35,East_Germany,historical_1981_2010
1988-02-28,-6.3,-1.87,East_Germany,historical_1981_2010
1988-02-29,-3.24,0.26,East_Germany,historical_1981_2010
1988-03-01,-1.84,1.91,East_Germany,historical_1981_2010
1988-03-02,-0.14,4.4,East_Germany,historical_1981_2010
1988-03-03,-3.75,1.11,East_Germany,historical_1981_2010
1988-03-04,1.65,6.17,East_Germany,historical_1981_2010
1988-03-05,-3.52,1.76,East_Germany,historical_1981_2010
1988-03-06,-3.03,1.55,East_Germany,historical_1981_2010
1988-03-07,1.9,6.22,East_Germany,historical_1981_2010
1988-03-08,-1.37,4.2,East_Germany,historical_1981_2010
1988-03-09,-3.15,3.05,East_Germany,historical_1981_2010
1988-03-10,-1.2,3.06,East_Germany,historical_1981_2010
1988-03-11,1.56,6.92,East_Germany,historical_1981_2010
1988-03-12,2.79,6.46,East_Germany,historical_1981_2010
1988-03-13,-2.04,2.01,East_Germany,historical_1981_2010
1988-03-14,-0.64,4.16,East_Germany,historical_1981_2010
1988-03-15,-0.91,5.3,East_Germany,historical_1981_2010
1988-03-16,-2.26,2.44,East_Germany,historical_1981_2010
1988-03-17,-0.15,4.56,East_Germany,historical_1981_2010
1988-03-18,-0.22,5.2,East_Germany,historical_1981_2010
1988-03-19,2.31,7.76,East_Germany,historical_1981_2010
1988-03-20,2.93,7.76,East_Germany,historical_1981_2010
1988-03-21,-1.26,5.82,East_Germany,historical_1981_2010
1988-03-22,0.04,5.35,East_Germany,historical_1981_2010
1988-03-23,1.88,7.53,East_Germany,historical_1981_2010
1988-03-24,-0.38,4.89,East_Germany,historical_1981_2010
1988-03-25,1.9,7.88,East_Germany,historical_1981_2010
1988-03-26,0.32,6.97,East_Germany,historical_1981_2010
1988-03-27,-1.54,5.49,East_Germany,historical_1981_2010
1988-03-28,-0.38,4.74,East_Germany,historical_1981_2010
1988-03-29,4.08,10.73,East_Germany,historical_1981_2010
1988-03-30,1.1,7.34,East_Germany,historical_1981_2010
1988-03-31,4.86,11.48,East_Germany,historical_1981_2010
1988-04-01,0.93,6.74,East_Germany,historical_1981_2010
1988-04-02,2.83,8.59,East_Germany,historical_1981_2010
1988-04-03,6.96,13.66,East_Germany,historical_1981_2010
1988-04-04,-0.12,6.63,East_Germany,historical_1981_2010
1988-04-05,-1.96,5.31,East_Germany,historical_1981_2010
1988-04-06,5.44,11.66,East_Germany,historical_1981_2010
1988-04-07,1.3,7.31,East_Germany,historical_1981_2010
1988-04-08,4.1,8.27,East_Germany,historical_1981_2010
1988-04-09,2.75,7.63,East_Germany,historical_1981_2010
1988-04-10,4.23,10.13,East_Germany,historical_1981_2010
1988-04-11,2.13,7.5,East_Germany,historical_1981_2010
1988-04-12,3.16,10.09,East_Germany,historical_1981_2010
1988-04-13,5.5,10.78,East_Germany,historical_1981_2010
1988-04-14,2.3,8.26,East_Germany,historical_1981_2010
1988-04-15,3.1,9.13,East_Germany,historical_1981_2010
1988-04-16,3.36,10.76,East_Germany,historical_1981_2010
1988-04-17,1.99,7.97,East_Germany,historical_1981_2010
1988-04-18,3.85,10.73,East_Germany,historical_1981_2010
1988-04-19,5.27,11.98,East_Germany,historical_1981_2010
1988-04-20,4.08,11.39,East_Germany,historical_1981_2010
1988-04-21,4.55,11.85,East_Germany,historical_1981_2010
1988-04-22,5.61,12.25,East_Germany,historical_1981_2010
1988-04-23,5.12,10.46,East_Germany,historical_1981_2010
1988-04-24,7.54,14.09,East_Germany,historical_1981_2010
1988-04-25,9.2,15.96,East_Germany,historical_1981_2010
1988-04-26,5.26,12.31,East_Germany,historical_1981_2010
1988-04-27,7.85,14.11,East_Germany,historical_1981_2010
1988-04-28,5.75,13.55,East_Germany,historical_1981_2010
1988-04-29,7.65,14.59,East_Germany,historical_1981_2010
1988-04-30,10.72,16.95,East_Germany,historical_1981_2010
1988-05-01,8.5,15.13,East_Germany,historical_1981_2010
1988-05-02,2.93,11.5,East_Germany,historical_1981_2010
1988-05-03,8.29,15.89,East_Germany,historical_1981_2010
1988-05-04,9.94,17.89,East_Germany,historical_1981_2010
1988-05-05,7.9,14.21,East_Germany,historical_1981_2010
1988-05-06,10.49,17.12,East_Germany,historical_1981_2010
1988-05-07,7.12,13.79,East_Germany,historical_1981_2010
1988-05-08,5.28,12.68,East_Germany,historical_1981_2010
1988-05-09,9.01,16.16,East_Germany,historical_1981_2010
1988-05-10,5.32,12.26,East_Germany,historical_1981_2010
1988-05-11,8.63,15.7,East_Germany,historical_1981_2010
1988-05-12,12.18,18.94,East_Germany,historical_1981_2010
1988-05-13,5.39,12.67,East_Germany,historical_1981_2010
1988-05-14,6.36,14.72,East_Germany,historical_1981_2010
1988-05-15,8.1,14.39,East_Germany,historical_1981_2010
1988-05-16,9.56,17.36,East_Germany,historical_1981_2010
1988-05-17,8.67,17.34,East_Germany,historical_1981_2010
1988-05-18,13.17,20.62,East_Germany,historical_1981_2010
1988-05-19,12.54,19.74,East_Germany,historical_1981_2010
1988-05-20,11.15,19.55,East_Germany,historical_1981_2010
1988-05-21,11.34,18.25,East_Germany,historical_1981_2010
1988-05-22,11.63,19.34,East_Germany,historical_1981_2010
1988-05-23,9.56,16.49,East_Germany,historical_1981_2010
1988-05-24,13.66,19.95,East_Germany,historical_1981_2010
1988-05-25,8.99,16.69,East_Germany,historical_1981_2010
1988-05-26,13.68,20.51,East_Germany,historical_1981_2010
1988-05-27,14.06,21.93,East_Germany,historical_1981_2010
1988-05-28,11.71,20.51,East_Germany,historical_1981_2010
1988-05-29,10.75,20.17,East_Germany,historical_1981_2010
1988-05-30,12.81,20.85,East_Germany,historical_1981_2010
1988-05-31,5.73,14.54,East_Germany,historical_1981_2010
1988-06-01,12.77,21.11,East_Germany,historical_1981_2010
1988-06-02,12.35,20.09,East_Germany,historical_1981_2010
1988-06-03,13.23,19.77,East_Germany,historical_1981_2010
1988-06-04,13.54,22.94,East_Germany,historical_1981_2010
1988-06-05,13.1,20.39,East_Germany,historical_1981_2010
1988-06-06,10.02,19.28,East_Germany,historical_1981_2010
1988-06-07,12.59,21.19,East_Germany,historical_1981_2010
1988-06-08,13.76,21.18,East_Germany,historical_1981_2010
1988-06-09,13.47,21.94,East_Germany,historical_1981_2010
1988-06-10,12.96,22.92,East_Germany,historical_1981_2010
1988-06-11,15.17,24.66,East_Germany,historical_1981_2010
1988-06-12,11.64,19.52,East_Germany,historical_1981_2010
1988-06-13,14.49,22.23,East_Germany,historical_1981_2010
1988-06-14,16.61,25.03,East_Germany,historical_1981_2010
1988-06-15,10.48,18.7,East_Germany,historical_1981_2010
1988-06-16,14.06,23.4,East_Germany,historical_1981_2010
1988-06-17,12.75,21.73,East_Germany,historical_1981_2010
1988-06-18,14.27,21.33,East_Germany,historical_1981_2010
1988-06-19,12.39,21.19,East_Germany,historical_1981_2010
1988-06-20,14.29,22.6,East_Germany,historical_1981_2010
1988-06-21,18.52,27.02,East_Germany,historical_1981_2010
1988-06-22,12.01,20.69,East_Germany,historical_1981_2010
1988-06-23,11.92,21.38,East_Germany,historical_1981_2010
1988-06-24,11.82,21.12,East_Germany,historical_1981_2010
1988-06-25,18.96,26.89,East_Germany,historical_1981_2010
1988-06-26,14.17,22.66,East_Germany,historical_1981_2010
1988-06-27,15.32,23.52,East_Germany,historical_1981_2010
1988-06-28,15.1,22.32,East_Germany,historical_1981_2010
1988-06-29,13.41,21.9,East_Germany,historical_1981_2010
1988-06-30,14.19,24.26,East_Germany,historical_1981_2010
1988-07-01,21.34,28.57,East_Germany,historical_1981_2010
1988-07-02,18.49,27.09,East_Germany,historical_1981_2010
